DateTime,choke,Annular A,Annular B,WHP,WHT,DnChkP,DnChokT,SepMode,GasFlowRate,GasVol,OilFlowRate,OilVol,WaterFlowRate,WaterVol,well,sp,dp,gasT,plate,GOR,OilTemp,WCFlow
2021-06-29 15:00:00,-,2851.42,,4136.01,12.21,455.14,,TEST,0.0,34457087.806527846,11.25,34874.10740273076,0.0,14859.33812170398,BAN-1001,613.62,0.0,0,1.5,0.0,11.21,0.0
2021-06-29 16:00:00,12,2849.91,,3998.88,12.62,525.45,,TEST,44162.53,34458927.91194451,15.27,34874.743652730765,0.0,14859.33812170398,BAN-1001,458.88,36.07,10.99,1.5,2892.1106745252127,11.65,0.0
2021-06-29 17:00:00,12,2819.55,,3945.4,16.55,571.93,,TEST,57732.74,34461333.44277784,27.08,34875.8719860641,0.0,14859.33812170398,BAN-1001,562.67,36.79,12.25,1.5,2131.9327917282126,11.35,0.0
2021-06-29 18:00:00,16,2783.41,,3858.98,23.36,639.8,,TEST,81887.25,34464745.41152784,111.18,34880.5044860641,21.39,14860.229371703981,BAN-1001,590.75,76.8,14.05,1.5,736.5286022665947,11.76,16.134872143018782
2021-06-29 19:00:00,14,2693.58,,3972.33,22.89,639.63,,TEST,107112.62,34469208.43736117,147.09,34886.6332360641,17.66,14860.965205037315,BAN-1001,625.91,115.66,18.03,1.5,728.2114351757427,16.14,10.71927162367223
2021-06-29 20:00:00,14,2581.57,,3925.73,19.33,633.67,,TEST,92019.72,34473042.592361175,122.42,34891.73406939743,13.01,14861.507288370649,BAN-1001,617.05,85.24,15.68,1.5,751.6722757719327,14.22,9.60643875064609
2021-06-29 21:00:00,14,2489.55,,3929.99,18.72,626.28,,TEST,91888.94,34476871.298194505,127.54,34897.048236064096,7.38,14861.81478837065,BAN-1001,610.79,85.5,14.63,1.5,720.4715383409126,12.21,5.469908093685146
2021-06-29 22:00:00,14,2469.6,,3910.69,18.73,621.57,,TEST,95094.39,34480833.564444505,123.77,34902.20531939743,11.58,14862.29728837065,BAN-1001,606.98,91.18,12.83,1.5,768.3153429748728,9.96,8.555596601403769
2021-06-29 23:00:00,14,2458.43,,3914.3,19.16,624.1,,TEST,94119.96,34484755.229444504,123.36,34907.34531939743,11.84,14862.790621703984,BAN-1001,603.74,89.61,12.34,1.5,762.9698443579767,9.34,8.757396449704142
2021-06-30 00:00:00,14,2452.75,,3915.54,19.21,629.63,,TEST,96600.98,34488780.270277835,122.62,34912.454486064096,12.91,14863.32853837065,BAN-1001,607.73,93.87,12.69,1.5,787.8076985809819,9.79,9.525566295285175
2021-06-30 01:00:00,14,2416.79,,3902.29,20.22,625.27,,TEST,99039.91,34492906.9331945,120.07,34917.45740273076,13.52,14863.891871703983,BAN-1001,608.62,98.98,13.51,1.5,824.8514200049972,10.72,10.120518002844523
2021-06-30 02:00:00,14,2374.5,,3896.95,20.47,627.46,,TEST,100125.31,34497078.82111117,119.93,34922.454486064096,12.73,14864.42228837065,BAN-1001,606.83,101.49,13.49,1.5,834.8645876761443,10.5,9.595959595959597
2021-06-30 03:00:00,14,2346.22,,3891.05,19.56,625.6,,TEST,100915.88,34501283.649444506,121.52,34927.51781939743,12.5,14864.943121703984,BAN-1001,607.5,103.6,14.47,1.5,830.4466754443714,11.81,9.326966124459037
2021-06-30 04:00:00,14,2342.57,,3885.38,19.29,623.31,,TEST,101462.24,34505511.24277784,121.9,34932.5969860641,12.31,14865.45603837065,BAN-1001,605.53,104.41,13.38,1.5,832.3399507793273,10.48,9.172192832128752
2021-06-30 05:00:00,14,2347.84,,3882.47,21.52,623.32,,TEST,102432.99,34509779.28402784,120.89,34937.634069397434,13.27,14866.008955037318,BAN-1001,604.68,106.63,13.44,1.5,847.3239308462239,10.59,9.891174716756112
2021-06-30 06:00:00,14,2357.15,,3877.79,22.12,626.28,,TEST,103433.88,34514089.029027835,119.05,34942.5944860641,14.04,14866.593955037317,BAN-1001,605.74,109.55,14.97,1.5,868.827215455691,12.43,10.549252385603726
2021-06-30 07:00:00,14,2344.8,,3875.85,21.49,646.48,,TEST,102425.76,34518356.76902784,111.3,34947.2319860641,16.01,14867.26103837065,BAN-1001,613.16,107.09,14.66,1.5,920.2673854447439,11.97,12.575602859162673
2021-06-30 08:00:00,8,2338.9,,4018.58,14.96,635.6,,TEST,58718.42,34520803.36986117,39.41,34948.87406939743,5.84,14867.504371703984,BAN-1001,633.58,34.57,12.39,1.5,1489.9370718091857,9.87,12.906077348066297
2021-06-30 09:00:00,10,2341.06,,4020.05,12.16,577.4,,TEST,56446.41,34523155.303611174,42.61,34950.649486064096,6.2,14867.762705037318,BAN-1001,610.61,31.87,8.91,1.5,1324.7221309551749,7.07,12.702315099364883
2021-06-30 10:00:00,14,2346.41,,3818.82,15.71,589.54,,TEST,73617.82,34526222.71277784,78.13,34953.90490273076,8.2,14868.104371703985,BAN-1001,561.81,59.21,8.01,1.5,942.2477921413031,6.12,9.49843623305919
2021-06-30 11:00:00,14,2383.59,,3887.68,20.4,615.19,,TEST,99911.09,34530385.67486117,110.44,34958.50656939743,13.61,14868.671455037318,BAN-1001,592.99,103.21,11.93,1.5,904.6639804418688,8.68,10.971382507053608
2021-06-30 12:00:00,14,2700.88,,3899.6,24.77,620.02,,TEST,102180.07,34534643.177777834,108.38,34963.02240273076,15.22,14869.305621703985,BAN-1001,602.96,107.62,15.13,1.5,942.7945192840009,12.09,12.31391585760518
2021-06-30 13:00:00,14,2785.85,,3897.82,24.63,627.61,,TEST,104322.45,34538989.94652783,106.77,34967.471152730766,11.23,14869.773538370651,BAN-1001,609.96,113.26,19.02,1.5,977.0764259623489,15.49,9.516949152542372
2021-06-30 14:00:00,14,2717.0,,3897.23,24.41,630.86,,TEST,106636.22,34543433.12236117,110.46,34972.07365273077,17.08,14870.485205037317,BAN-1001,612.9,117.72,19.11,1.5,965.3831251131631,17.03,13.391877058177826
2021-06-30 15:00:00,14,2885.67,,3896.41,25.62,628.99,,TEST,107996.58,34547932.97986117,108.86,34976.6094860641,10.39,14870.918121703984,BAN-1001,612.99,120.55,18.85,1.5,992.0685283850818,17.41,8.712788259958073
2021-06-30 16:00:00,14,2959.14,,3895.04,27.47,626.78,,TEST,110696.01,34552545.31361117,111.93,34981.2732360641,17.19,14871.634371703984,BAN-1001,613.71,127.07,19.64,1.5,988.9753417314391,20.74,13.313197026022305
2021-06-30 17:00:00,14,2881.92,,3889.96,26.04,630.81,,TEST,94343.93,34556476.31069451,98.78,34985.38906939744,12.63,14872.160621703984,BAN-1001,615.29,94.78,21.19,1.5,955.0914152662482,23.68,11.336504802082398
2021-06-30 18:00:00,14,2830.29,,3886.01,25.71,628.22,,TEST,87392.82,34560117.67819451,89.75,34989.128652730775,12.27,14872.671871703984,BAN-1001,619.26,79.6,22.13,1.5,973.7361559888581,24.31,12.027053518917858
2021-06-30 19:00:00,14,2646.74,,3880.53,23.28,621.98,,TEST,87288.93,34563754.71694451,84.79,34992.66156939744,17.77,14873.412288370651,BAN-1001,607.84,80.75,21.29,1.5,1029.4719896214174,20.77,17.326443057722308
2021-06-30 20:00:00,12,2510.5,,3861.09,20.38,598.54,,TEST,67299.52,34566558.86361118,64.56,34995.35156939744,4.59,14873.603538370651,BAN-1001,588.0,49.14,18.32,1.5,1042.4337050805452,16.82,6.637744034707158
2021-06-30 21:00:00,12,2461.61,,4029.47,19.12,597.11,,TEST,66539.83,34569331.35652784,64.09,34998.02198606411,19.57,14874.418955037318,BAN-1001,579.77,48.12,15.12,1.5,1038.2248400686535,12.33,23.392302175472153
2021-06-30 22:00:00,12,2531.81,,3939.01,15.11,593.79,,TEST,70947.96,34572287.52152784,80.53,35001.37740273077,12.49,14874.939371703984,BAN-1001,579.23,53.33,11.74,1.5,881.0127902644978,9.47,13.427219952698346
2021-06-30 23:00:00,12,2589.88,,3908.36,16.4,592.16,,TEST,68232.19,34575130.52944451,82.78,35004.82656939744,11.38,14875.41353837065,BAN-1001,577.31,49.06,10.2,1.5,824.2593621647741,7.74,12.085811384876807
2021-07-01 00:00:00,12,2688.28,,3905.07,15.66,590.8,,TEST,67655.28,34577949.49944451,74.19,35007.91781939744,7.63,14875.731455037318,BAN-1001,574.33,48.17,9.03,1.5,911.9191265669227,6.49,9.325348325592765
2021-07-01 01:00:00,12,2728.45,,3904.49,16.68,587.39,,TEST,67659.18,34580768.63194451,72.2,35010.92615273077,8.44,14876.083121703985,BAN-1001,572.8,48.43,9.39,1.5,937.1077562326868,6.91,10.46626984126984
2021-07-01 02:00:00,12,2756.03,,3858.58,15.78,587.53,,TEST,67204.91,34583568.83652784,63.89,35013.588236064104,15.9,14876.745621703985,BAN-1001,571.95,47.85,9.3,1.5,1051.8846454844263,6.73,19.927309186614863
2021-07-01 03:00:00,12,2736.95,,4050.26,15.51,602.42,,TEST,59594.66,34586051.94736117,62.18000000000001,35016.17906939744,14.47,14877.348538370652,BAN-1001,588.91,38.47,8.99,1.5,958.4216789964619,6.2,18.87801696020874
2021-07-01 04:00:00,12,2733.86,,4062.17,12.03,631.72,,TEST,32134.96,34587390.904027835,29.46,35017.40656939744,0.0,14877.348538370652,BAN-1001,615.34,9.97,8.27,1.5,1090.7997284453495,6.58,0.0
2021-07-01 05:00:00,-,2743.55,,4166.7,7.33,634.93,,TEST,13538.38,34587955.0031945,11.82,35017.89906939744,0.0,14877.348538370652,BAN-1001,634.89,3.05,3.88,1.5,1145.3790186125211,2.33,0.0
2021-07-01 06:00:00,-,2669.29,,4179.71,1.39,596.56,,TEST,0.0,34587955.0031945,0.0,35017.89906939744,0.0,14877.348538370652,BAN-1001,599.37,0.0,0.23,1.5,0.0,-1.14,0.0
2021-07-01 07:00:00,-,2591.27,,4187.67,-3.17,576.58,,TEST,0.0,34587955.0031945,0.0,35017.89906939744,0.0,14877.348538370652,BAN-1001,564.42,0.0,0,1.5,0.0,-3.25,0.0
2021-07-01 08:00:00,-,2521.65,,4195.18,-4.66,578.78,,TEST,0.0,34587955.0031945,0.0,35017.89906939744,0.0,14877.348538370652,BAN-1001,566.73,0.0,0,1.5,0.0,-4.3,0.0
2021-07-01 09:00:00,-,2477.89,,4202.26,-5.1,579.58,,TEST,0.0,34587955.0031945,0.0,35017.89906939744,0.0,14877.348538370652,BAN-1001,568.58,0.0,0,1.5,0.0,-4.25,0.0
2021-07-01 10:00:00,-,2494.72,,4208.49,-4.16,583.71,,TEST,0.0,34587955.0031945,0.0,35017.89906939744,0.0,14877.348538370652,BAN-1001,565.2,0.0,0,1.5,0.0,-3.85,0.0
2021-07-01 11:00:00,-,2741.06,,4219.94,0.45,559.21,,TEST,0.0,34587955.0031945,0.0,35017.89906939744,0.0,14877.348538370652,BAN-1001,569.47,0.0,0,1.5,0.0,-2.33,0.0
2021-07-01 12:00:00,-,2814.06,,4227.24,3.19,517.57,,TEST,0.0,34587955.0031945,0.0,35017.89906939744,0.0,14877.348538370652,BAN-1001,512.09,0.0,0,1.5,0.0,-0.06,0.0
2021-07-01 13:00:00,-,3050.51,,4236.45,7.29,536.62,,TEST,0.0,34587955.0031945,0.0,35017.89906939744,0.0,14877.348538370652,BAN-1001,523.13,0.0,0,1.5,0.0,2.2,0.0
2021-07-01 14:00:00,-,3285.43,,4244.17,11.34,621.71,,TEST,0.0,34587955.0031945,0.0,35017.89906939744,0.0,14877.348538370652,BAN-1001,552.24,0.0,0,1.5,0.0,5.08,0.0
2021-07-01 15:00:00,-,3320.59,,4251.71,14.44,623.57,,TEST,0.0,34587955.0031945,0.0,35017.89906939744,0.0,14877.348538370652,BAN-1001,622.66,0.0,0,1.5,0.0,8.84,0.0
2021-07-01 16:00:00,-,3315.77,,4256.77,17.55,621.91,,TEST,0.0,34587955.0031945,0.0,35017.89906939744,0.0,14877.348538370652,BAN-1001,619.87,0.0,0,1.5,0.0,14.97,0.0
2021-07-01 17:00:00,-,3185.47,,4261.01,18.57,621.49,,TEST,0.0,34587955.0031945,0.0,35017.89906939744,0.0,14877.348538370652,BAN-1001,620.09,0.0,0,1.5,0.0,18.09,0.0
2021-07-01 18:00:00,-,3178.93,,4266.08,18.02,608.92,,TEST,0.0,34587955.0031945,0.0,35017.89906939744,0.0,14877.348538370652,BAN-1001,618.73,0.0,0,1.5,0.0,18.42,0.0
2021-07-01 19:00:00,-,3083.62,,4269.32,16.02,640.28,,TEST,0.0,34587955.0031945,0.0,35017.89906939744,0.0,14877.348538370652,BAN-1001,617.39,0.0,15.61,1.5,0.0,16.97,0.0
2021-07-01 20:00:00,8,3065.96,,4240.5,13.32,576.55,,TEST,14241.12,34588548.383194506,28.28,35019.07740273078,0.0,14877.348538370652,BAN-1001,576.07,4.48,14.95,1.5,503.5756718528996,15.32,0.0
2021-07-01 21:00:00,8,2980.81,,4233.35,12.34,574.43,,TEST,33756.31,34589954.896111175,56.4,35021.42740273078,0.0,14877.348538370652,BAN-1001,568.78,12.5,13.56,1.5,598.516134751773,14.08,0.0
2021-07-01 22:00:00,10,2809.58,,4228.12,10.94,573.93,,TEST,33275.55,34591341.37736118,56.15,35023.76698606411,0.0,14877.348538370652,BAN-1001,569.23,11.99,11.8,1.5,592.6188780053429,12.09,0.0
2021-07-01 23:00:00,12,2739.84,,4128.94,11.39,594.12,,TEST,47986.53,34593340.81611118,86.23,35027.35990273078,0.0,14877.348538370652,BAN-1001,579.38,24.63,10.92,1.5,556.4946074452047,10.92,0.0
2021-07-02 00:00:00,14,2633.6,,4083.21,15.28,621.57,,TEST,66812.4,34596124.66611118,117.59,35032.25948606411,1.84,14877.425205037318,BAN-1001,598.8,45.64,11.05,1.5,568.1809677693681,10.51,1.5406514276145022
2021-07-02 01:00:00,14,2523.45,,4058.32,17.71,639.69,,TEST,90698.8,34599903.782777846,137.53,35037.98990273078,6.69,14877.703955037317,BAN-1001,620.89,80.49,11.99,1.5,659.4837490002182,10.46,4.638746359728193
2021-07-02 02:00:00,14,2425.05,,4066.02,17.11,647.17,,TEST,93232.22,34603788.45861118,139.03,35043.78281939744,9.58,14878.103121703984,BAN-1001,626.51,84.23,12.5,1.5,670.5906638854923,10.61,6.446403337595047
2021-07-02 03:00:00,14,2337.59,,4052.51,16.19,644.7,,TEST,93781.21,34607696.009027846,139.98,35049.61531939744,4.98,14878.310621703984,BAN-1001,625.3,84.91,11.61,1.5,669.9614944992143,9.51,3.43543046357616
2021-07-02 04:00:00,14,2331.06,,4034.21,17.06,641.72,,TEST,93744.18,34611602.01652785,134.79,35055.23156939744,5.39,14878.535205037317,BAN-1001,623.26,84.91,11.11,1.5,695.4831960827954,8.89,3.8450563561135684
2021-07-02 05:00:00,14,2334.58,,4026.68,17.3,640.62,,TEST,93014.0,34615477.59986118,134.74,35060.845736064104,8.44,14878.886871703984,BAN-1001,621.28,83.86,11.03,1.5,690.3221018257384,8.74,5.894678027657493
2021-07-02 06:00:00,14,2333.72,,4021.93,17.75,638.67,,TEST,92863.51,34619346.91277785,131.13,35066.30948606411,8.37,14879.235621703983,BAN-1001,621.35,84.64,12.98,1.5,708.1789826889346,10.8,6.0
2021-07-02 07:00:00,14,2314.79,,4014.78,16.7,638.75,,TEST,92873.61,34623216.64652785,132.37,35071.824902730776,8.52,14879.590621703983,BAN-1001,617.85,84.03,10.74,1.5,701.6212888116643,8.3,6.047270920576335
2021-07-02 08:00:00,14,2293.36,,3997.71,16.07,635.06,,TEST,93098.64,34627095.75652785,127.23,35077.12615273077,9.81,14879.999371703983,BAN-1001,615.11,83.95,9.11,1.5,731.7349681678849,6.44,7.158493870402803
2021-07-02 09:00:00,14,2277.9,,3992.01,15.92,631.68,,TEST,92429.37,34630946.98027785,127.7,35082.446986064104,9.3,14880.386871703984,BAN-1001,610.75,83.26,8.75,1.5,723.8008613938919,6.14,6.788321167883213
2021-07-02 10:00:00,14,2384.71,,3989.4,20,635.42,,TEST,92274.08,34634791.73361118,99.58,35086.59615273077,1.4,14880.445205037317,BAN-1001,612.08,83.5,10.1,1.5,926.6326571600723,7.79,1.3864131511190334
2021-07-02 11:00:00,14,2604.33,,4122.66,20.15,634.02,,TEST,61915.34,34637371.53944451,74.52,35089.70115273078,9.41,14880.83728837065,BAN-1001,617.12,47.28,14.77,1.5,830.8553408480944,12.01,11.211724055760754
2021-07-02 12:00:00,8,2852.04,,4216.5,20.42,628.13,,TEST,23333.43,34638343.765694514,29.98,35090.950319397445,0.0,14880.83728837065,BAN-1001,633.48,7.59,16.54,1.5,778.2998665777185,13.87,0.0
2021-07-02 13:00:00,-,2943.0,,4254.3,19.85,620.41,,TEST,0.0,34638343.765694514,0.0,35090.950319397445,0.0,14880.83728837065,BAN-1001,620.24,0.0,18.28,1.5,0.0,14.11,0.0
2021-07-02 14:00:00,-,3066.34,,4266.68,22.05,624.1,,TEST,0.0,34638343.765694514,0.0,35090.950319397445,0.0,14880.83728837065,BAN-1001,620.54,0.0,18.53,1.5,0.0,17.71,0.0
2021-07-02 15:00:00,-,3017.88,,4271.11,20.91,622.07,,TEST,0.0,34638343.765694514,0.0,35090.950319397445,0.0,14880.83728837065,BAN-1001,621.12,0.0,20.23,1.5,0.0,20.83,0.0
2021-07-02 16:00:00,8,3058.35,,4231.61,17.58,575.22,,TEST,20111.7,34639181.75319451,28.45,35092.13573606411,0.0,14880.83728837065,BAN-1001,585.19,7.04,19.41,1.5,706.9138840070299,20.09,0.0
2021-07-02 17:00:00,10,3114.97,,4090.19,17.64,611.54,,TEST,42309.5,34640944.64902785,68.96,35095.00906939745,16.76,14881.535621703984,BAN-1001,584.47,21.26,18.14,1.5,613.5368329466357,19.84,19.552029864675692
2021-07-02 18:00:00,10,3164.49,,4122.19,21.15,600.34,,TEST,51458.98,34643088.773194514,74.37,35098.107819397446,19.74,14882.358121703985,BAN-1001,614.08,27.22,17.82,1.5,691.9319618125588,19.29,20.97545425565827
2021-07-02 19:00:00,12,3182.74,,4127.93,17.98,603.68,,TEST,60491.76,34645609.26319452,92.02,35101.941986064114,7.39,14882.666038370651,BAN-1001,589.99,40.46,18.14,1.5,657.3762225603131,18.61,7.433859772658686
2021-07-02 20:00:00,12,3043.84,,4080.6,16.42,606.73,,TEST,72176.23,34648616.606111184,110.88,35106.561986064116,3.29,14882.803121703984,BAN-1001,596.63,54.8,16.24,1.5,650.9400252525253,15.5,2.8816676885346415
2021-07-02 21:00:00,12,2964.32,,4047.05,16.16,606.91,,TEST,71141.57,34651580.83819452,109.01,35111.10406939745,3.01,14882.92853837065,BAN-1001,595.9,52.65,14.14,1.5,652.6150811852124,13.16,2.687020174968755
2021-07-02 22:00:00,12,2937.1,,3883.48,17.34,602.39,,TEST,69317.6,34654469.07152785,104.73,35115.46781939745,5.05,14883.138955037317,BAN-1001,592.87,50.17,13.74,1.5,661.8695693688533,12.57,4.600109309528147
2021-07-02 23:00:00,12,2868.9,,4156.8,19.26,621.27,,TEST,66903.23,34657256.706111185,91.89,35119.29656939745,20.35,14883.986871703984,BAN-1001,591.51,47.78,14.28,1.5,728.0795516378278,12.24,18.13079116179615
2021-07-03 00:00:00,12,2926.21,,4142.31,15.84,615.26,,TEST,74591.51,34660364.685694516,108.22,35123.80573606411,0.72,14884.016871703985,BAN-1001,603.35,56.81,13.5,1.5,689.2580853816299,12,0.6609142647328804
2021-07-03 01:00:00,12,2961.26,,4060.41,16.29,630.08,,TEST,73257.44,34663417.07902785,112.79,35128.505319397445,0.0,14884.016871703985,BAN-1001,609.34,53.79,12.17,1.5,649.5029701214646,10.61,0.0
2021-07-03 02:00:00,12,2966.67,,4039.51,16.01,626.65,,TEST,71460.32,34666394.59236118,97.85,35132.582402730775,5.72,14884.255205037318,BAN-1001,612.57,50.82,12.08,1.5,730.3047521716915,9.87,5.522834797721348
2021-07-03 03:00:00,12,3053.85,,4029.37,15.6,616.72,,TEST,71018.3,34669353.68819451,97.81,35136.65781939744,0.24,14884.265205037318,BAN-1001,605.72,50.34,10.28,1.5,726.0842449647275,7.97,0.2447730749617542
2021-07-03 04:00:00,12,3106.5,,4027.72,15.41,614.03,,TEST,71058.13,34672314.44361118,96.86,35140.69365273078,9.38,14884.656038370651,BAN-1001,601.4,50.58,9.79,1.5,733.6168697088582,7.72,8.829066265060243
2021-07-03 05:00:00,12,3076.58,,4022.2,16.43,615.41,,TEST,71001.06,34675272.82111118,103.9,35145.02281939745,4.24,14884.832705037317,BAN-1001,602.5,50.53,10.32,1.5,683.3595765158806,8.23,3.920843351211393
2021-07-03 06:00:00,12,3105.03,,4021.74,15.7,626.28,,TEST,70565.07,34678213.03236118,105.44,35149.41615273078,0.0,14884.832705037317,BAN-1001,607.03,49.46,10.16,1.5,669.243835356601,7.94,0.0
2021-07-03 07:00:00,12,3074.79,,4019.57,16.48,634.23,,TEST,70774.86,34681161.98486118,98.67,35153.52740273078,6.22,14885.091871703984,BAN-1001,612.92,49.0,9.51,1.5,717.2885375494071,7.32,5.930021927733816
2021-07-03 08:00:00,12,3067.67,,4112.58,14.75,668.18,,TEST,49633.94,34683230.06569451,71.41,35156.50281939745,0.0,14885.091871703984,BAN-1001,638.59,26.99,10.36,1.5,695.0558745273772,8.43,0.0
2021-07-03 09:00:00,-,3210.09,,4230.62,10.81,622.32,,TEST,0.0,34683230.06569451,8.42,35156.85365273078,0.0,14885.091871703984,BAN-1001,626.28,0.0,0,1.5,0.0,6.49,0.0
2021-07-03 10:00:00,-,3348.37,,4249.75,7.95,526.43,,TEST,0.0,34683230.06569451,0.0,35156.85365273078,0.0,14885.091871703984,BAN-1001,536.18,0.0,0,1.5,0.0,2.67,0.0
2021-07-03 11:00:00,-,3676.06,,4261.74,9.19,500.61,,TEST,0.0,34683230.06569451,0.0,35156.85365273078,0.0,14885.091871703984,BAN-1001,499.37,0.0,0,1.5,0.0,3.25,0.0
2021-07-03 12:00:00,-,4001.34,,4271.43,12.2,520.97,,TEST,0.0,34683230.06569451,0.0,35156.85365273078,0.0,14885.091871703984,BAN-1001,505.47,0.0,0,1.5,0.0,5.31,0.0
2021-07-03 13:00:00,-,3975.97,,4279.75,15.39,603.19,,TEST,0.0,34683230.06569451,0.0,35156.85365273078,0.0,14885.091871703984,BAN-1001,576.52,0.0,0,1.5,0.0,7.59,0.0
2021-07-03 14:00:00,-,4018.81,,4301.69,17.82,616.2,,TEST,0.0,34683230.06569451,0.0,35156.85365273078,0.0,14885.091871703984,BAN-1001,609.15,0.0,0,1.5,0.0,10.18,0.0
2021-07-03 15:00:00,-,2980.91,,4322.44,20.59,618.09,,TEST,0.0,34683230.06569451,0.0,35156.85365273078,0.0,14885.091871703984,BAN-1001,615.64,0.0,0,1.5,0.0,13.87,0.0
2021-07-03 16:00:00,-,2958.58,,4330.19,23.35,617.32,,TEST,0.0,34683230.06569451,0.0,35156.85365273078,0.0,14885.091871703984,BAN-1001,615.44,0.0,0,1.5,0.0,20.59,0.0
2021-07-03 17:00:00,8,2982.91,,4294.05,18.97,583.55,,TEST,0.0,34683230.06569451,0.0,35156.85365273078,0.0,14885.091871703984,BAN-1001,598.24,0.0,0,1.5,0.0,23.74,0.0
2021-07-03 18:00:00,8,3046.42,,4282.21,14.7,572.24,,TEST,34788.44,34684679.58402784,50.27,35158.94823606411,0.0,14885.091871703984,BAN-1001,573.63,13.65,16.12,1.5,692.0318281281083,21.39,0.0
2021-07-03 19:00:00,10,3060.08,,4226.3,13.96,605.77,,TEST,50874.4,34686799.35069451,86.66,35162.559069397445,0.0,14885.091871703984,BAN-1001,590.61,27.79,14.68,1.5,587.0574659589199,16.27,0.0
2021-07-03 20:00:00,12,3195.63,,4069.39,14.32,627.26,,TEST,69459.36,34689693.49069451,118.6,35167.50073606411,0.0,14885.091871703984,BAN-1001,611.36,50.58,13.3,1.5,585.6607082630692,12.9,0.0
2021-07-03 21:00:00,12,3266.2,,4102.65,16.22,630.42,,TEST,70733.06,34692640.70152784,105.23,35171.88531939744,4.07,14885.261455037318,BAN-1001,616.49,49.63,13,1.5,672.1758053786942,11.76,3.7236962488563585
2021-07-03 22:00:00,-,3238.66,,4253.16,15.71,651.34,,TEST,55779.97,34694964.86694451,83.27,35175.354902730774,5.46,14885.48895503732,BAN-1001,642.36,37.06,12.25,1.5,669.8687402425844,10.94,6.153499380142004
2021-07-03 23:00:00,-,3101.29,,4286.74,10.08,610.28,,TEST,0.0,34694964.86694451,0.0,35175.354902730774,0.0,14885.48895503732,BAN-1001,621.29,0.0,9.55,1.5,0.0,8.47,0.0
2021-07-04 00:00:00,-,3032.79,,4292.89,6.69,599.17,,TEST,0.0,34694964.86694451,0.0,35175.354902730774,0.0,14885.48895503732,BAN-1001,596.15,0.0,7.59,1.5,0.0,7,0.0
2021-07-04 01:00:00,-,2995.53,,4296.39,4.96,595.6,,TEST,0.0,34694964.86694451,0.0,35175.354902730774,0.0,14885.48895503732,BAN-1001,589.83,0.0,6.17,1.5,0.0,5.66,0.0
2021-07-04 02:00:00,-,2962.27,,4299.42,3.81,594.36,,TEST,0.0,34694964.86694451,0.0,35175.354902730774,0.0,14885.48895503732,BAN-1001,587.74,0.0,5.49,1.5,0.0,5.1,0.0
2021-07-04 03:00:00,-,2924.72,,4301.88,2.32,592.33,,TEST,0.0,34694964.86694451,0.0,35175.354902730774,0.0,14885.48895503732,BAN-1001,584.88,0.0,4.48,1.5,0.0,4.02,0.0
2021-07-04 04:00:00,-,2887.21,,4304.86,1.63,593.9,,TEST,0.0,34694964.86694451,0.0,35175.354902730774,0.0,14885.48895503732,BAN-1001,585.28,0.0,3.77,1.5,0.0,3.28,0.0
2021-07-04 05:00:00,-,2841.15,,4306.29,0,591.68,,TEST,0.0,34694964.86694451,0.0,35175.354902730774,0.0,14885.48895503732,BAN-1001,584.5,0.0,2.76,1.5,0.0,2.24,0.0
2021-07-04 06:00:00,-,2818.01,,4309.75,0,591.15,,TEST,0.0,34694964.86694451,0.0,35175.354902730774,0.0,14885.48895503732,BAN-1001,582.45,0.0,1.68,1.5,0.0,1.18,0.0
2021-07-04 07:00:00,-,2824.08,,4344.29,0,592.17,,TEST,0.0,34694964.86694451,0.0,35175.354902730774,0.0,14885.48895503732,BAN-1001,583.02,0.0,1.73,1.5,0.0,1.52,0.0
2021-07-04 08:00:00,-,2835.46,,4349.92,0.26,593.22,,TEST,0.0,34694964.86694451,0.0,35175.354902730774,0.0,14885.48895503732,BAN-1001,584.35,0.0,1.99,1.5,0.0,1.91,0.0
2021-07-04 09:00:00,-,2821.18,,4353.29,-0.64,596.19,,TEST,0.0,34694964.86694451,0.0,35175.354902730774,0.0,14885.48895503732,BAN-1001,586.62,0.0,1.44,1.5,0.0,1.4,0.0
2021-07-04 10:00:00,-,2833.2,,4360.11,-0.26,595.14,,TEST,0.0,34694964.86694451,0.0,35175.354902730774,0.0,14885.48895503732,BAN-1001,587.04,0.0,0.85,1.5,0.0,0.8,0.0
2021-07-04 11:00:00,-,2915.76,,4369.01,2.43,592.66,,TEST,0.0,34694964.86694451,0.0,35175.354902730774,0.0,14885.48895503732,BAN-1001,584.22,0.0,1.55,1.5,0.0,1.36,0.0
2021-07-04 12:00:00,-,3135.2,,4379.73,7.98,605.03,,TEST,0.0,34694964.86694451,0.0,35175.354902730774,0.0,14885.48895503732,BAN-1001,591.15,0.0,4.92,1.5,0.0,3.65,0.0
2021-07-04 13:00:00,-,3318.66,,4388.37,12.81,608.1,,TEST,0.0,34694964.86694451,0.0,35175.354902730774,0.0,14885.48895503732,BAN-1001,607.38,0.0,10.72,1.5,0.0,6.58,0.0
2021-07-04 14:00:00,-,3574.93,,4395.8,17.04,556.96,,TEST,0.0,34694964.86694451,0.0,35175.354902730774,0.0,14885.48895503732,BAN-1001,603.92,0.0,11.59,1.5,0.0,9.71,0.0
